Produced: Tue Mar 05 16:01:04 2024
, Traffic Light ID: 2, Cars Passed: 18Produced: Tue Mar 05 16:01:04 2024
, Traffic Light ID: 1, Cars Passed: 20Produced: Tue Mar 05 16:01:05 2024
, Traffic Light ID: 4, Cars Passed: 9Produced: Tue Mar 05 16:01:06 2024
, Traffic Light ID: 5, Cars Passed: 6Produced: Tue Mar 05 16:01:06 2024
, Traffic Light ID: 2, Cars Passed: 28Produced: Tue Mar 05 16:01:08 2024
, Traffic Light ID: 2, Cars Passed: 46Produced: Tue Mar 05 16:01:09 2024
, Traffic Light ID: 3, Cars Passed: 37Produced: Tue Mar 05 16:01:09 2024
, Traffic Light ID: 5, Cars Passed: 3Produced: Tue Mar 05 16:01:09 2024
, Traffic Light ID: 3, Cars Passed: 33Produced: Tue Mar 05 16:01:10 2024
, Traffic Light ID: 2, Cars Passed: 40Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:26 2024
, Traffic Light ID: 5, Cars Passed: 43Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:27 2024
, Traffic Light ID: 4, Cars Passed: 42Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:28 2024
, Traffic Light ID: 4, Cars Passed: 33Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:29 2024
, Traffic Light ID: 1, Cars Passed: 26Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:29 2024
, Traffic Light ID: 4, Cars Passed: 23Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:30 2024
, Traffic Light ID: 3, Cars Passed: 35Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:30 2024
, Traffic Light ID: 2, Cars Passed: 15Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:31 2024
, Traffic Light ID: 1, Cars Passed: 46Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:32 2024
, Traffic Light ID: 2, Cars Passed: 29Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:33 2024
, Traffic Light ID: 3, Cars Passed: 20Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:34 2024
, Traffic Light ID: 5, Cars Passed: 45Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:35 2024
, Traffic Light ID: 1, Cars Passed: 46Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:36 2024
, Traffic Light ID: 4, Cars Passed: 21Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:36 2024
, Traffic Light ID: 4, Cars Passed: 33Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:37 2024
, Traffic Light ID: 3, Cars Passed: 38Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:38 2024
, Traffic Light ID: 4, Cars Passed: 2Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:38 2024
, Traffic Light ID: 4, Cars Passed: 28Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:39 2024
, Traffic Light ID: 5, Cars Passed: 16Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:39 2024
, Traffic Light ID: 4, Cars Passed: 44Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:40 2024
, Traffic Light ID: 4, Cars Passed: 44Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:40 2024
, Traffic Light ID: 5, Cars Passed: 14Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:41 2024
, Traffic Light ID: 2, Cars Passed: 39Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:41 2024
, Traffic Light ID: 4, Cars Passed: 11Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:41 2024
, Traffic Light ID: 4, Cars Passed: 5Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:42 2024
, Traffic Light ID: 2, Cars Passed: 41Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:43 2024
, Traffic Light ID: 4, Cars Passed: 31Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:44 2024
, Traffic Light ID: 4, Cars Passed: 18Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:45 2024
, Traffic Light ID: 4, Cars Passed: 36Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:45 2024
, Traffic Light ID: 1, Cars Passed: 39Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:46 2024
, Traffic Light ID: 5, Cars Passed: 25Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:47 2024
, Traffic Light ID: 4, Cars Passed: 10Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:47 2024
, Traffic Light ID: 2, Cars Passed: 45Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:48 2024
, Traffic Light ID: 4, Cars Passed: 27Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:49 2024
, Traffic Light ID: 1, Cars Passed: 6Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:49 2024
, Traffic Light ID: 5, Cars Passed: 47Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:50 2024
, Traffic Light ID: 1, Cars Passed: 15Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:50 2024
, Traffic Light ID: 1, Cars Passed: 14Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:50 2024
, Traffic Light ID: 2, Cars Passed: 49Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:51 2024
, Traffic Light ID: 2, Cars Passed: 7Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:51 2024
, Traffic Light ID: 5, Cars Passed: 5Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:52 2024
, Traffic Light ID: 2, Cars Passed: 13Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:52 2024
, Traffic Light ID: 4, Cars Passed: 16Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:52 2024
, Traffic Light ID: 2, Cars Passed: 42Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:53 2024
, Traffic Light ID: 5, Cars Passed: 7Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:54 2024
, Traffic Light ID: 2, Cars Passed: 39Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:55 2024
, Traffic Light ID: 1, Cars Passed: 16Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:55 2024
, Traffic Light ID: 1, Cars Passed: 42Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:56 2024
, Traffic Light ID: 2, Cars Passed: 38Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:56 2024
, Traffic Light ID: 1, Cars Passed: 1Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:57 2024
, Traffic Light ID: 5, Cars Passed: 44Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:57 2024
, Traffic Light ID: 2, Cars Passed: 3Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:57 2024
, Traffic Light ID: 3, Cars Passed: 34Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:58 2024
, Traffic Light ID: 4, Cars Passed: 35Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:58 2024
, Traffic Light ID: 2, Cars Passed: 49Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:58 2024
, Traffic Light ID: 3, Cars Passed: 14Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:59 2024
, Traffic Light ID: 4, Cars Passed: 1Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:59 2024
, Traffic Light ID: 4, Cars Passed: 9Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:59 2024
, Traffic Light ID: 1, Cars Passed: 12Buffer full, waiting to add data...Produced: Tue Mar 05 16:03:59 2024
, Traffic Light ID: 4, Cars Passed: 27Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:00 2024
, Traffic Light ID: 5, Cars Passed: 3Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:01 2024
, Traffic Light ID: 5, Cars Passed: 49Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:01 2024
, Traffic Light ID: 4, Cars Passed: 25Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:02 2024
, Traffic Light ID: 3, Cars Passed: 24Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:02 2024
, Traffic Light ID: 5, Cars Passed: 29Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:03 2024
, Traffic Light ID: 4, Cars Passed: 20Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:04 2024
, Traffic Light ID: 4, Cars Passed: 46Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:05 2024
, Traffic Light ID: 5, Cars Passed: 43Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:06 2024
, Traffic Light ID: 4, Cars Passed: 49Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:06 2024
, Traffic Light ID: 3, Cars Passed: 39Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:06 2024
, Traffic Light ID: 1, Cars Passed: 12Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:07 2024
, Traffic Light ID: 4, Cars Passed: 12Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:08 2024
, Traffic Light ID: 4, Cars Passed: 16Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:08 2024
, Traffic Light ID: 3, Cars Passed: 20Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:08 2024
, Traffic Light ID: 1, Cars Passed: 22Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:09 2024
, Traffic Light ID: 3, Cars Passed: 16Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:09 2024
, Traffic Light ID: 1, Cars Passed: 31Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:10 2024
, Traffic Light ID: 3, Cars Passed: 39Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:10 2024
, Traffic Light ID: 5, Cars Passed: 36Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:11 2024
, Traffic Light ID: 5, Cars Passed: 25Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:11 2024
, Traffic Light ID: 1, Cars Passed: 2Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:12 2024
, Traffic Light ID: 1, Cars Passed: 30Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:12 2024
, Traffic Light ID: 4, Cars Passed: 24Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:13 2024
, Traffic Light ID: 3, Cars Passed: 33Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:14 2024
, Traffic Light ID: 5, Cars Passed: 14Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:14 2024
, Traffic Light ID: 2, Cars Passed: 41Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:15 2024
, Traffic Light ID: 4, Cars Passed: 29Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:15 2024
, Traffic Light ID: 4, Cars Passed: 1Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:15 2024
, Traffic Light ID: 1, Cars Passed: 25Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:16 2024
, Traffic Light ID: 4, Cars Passed: 18Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:16 2024
, Traffic Light ID: 1, Cars Passed: 19Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:17 2024
, Traffic Light ID: 2, Cars Passed: 30Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:18 2024
, Traffic Light ID: 4, Cars Passed: 10Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:18 2024
, Traffic Light ID: 2, Cars Passed: 31Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:19 2024
, Traffic Light ID: 5, Cars Passed: 18Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:19 2024
, Traffic Light ID: 5, Cars Passed: 15Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:20 2024
, Traffic Light ID: 1, Cars Passed: 27Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:21 2024
, Traffic Light ID: 2, Cars Passed: 27Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:21 2024
, Traffic Light ID: 3, Cars Passed: 32Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:22 2024
, Traffic Light ID: 1, Cars Passed: 37Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:23 2024
, Traffic Light ID: 3, Cars Passed: 22Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:23 2024
, Traffic Light ID: 5, Cars Passed: 16Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:24 2024
, Traffic Light ID: 4, Cars Passed: 25Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:25 2024
, Traffic Light ID: 1, Cars Passed: 13Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:25 2024
, Traffic Light ID: 2, Cars Passed: 7Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:26 2024
, Traffic Light ID: 4, Cars Passed: 3Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:27 2024
, Traffic Light ID: 3, Cars Passed: 32Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:27 2024
, Traffic Light ID: 2, Cars Passed: 31Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:27 2024
, Traffic Light ID: 5, Cars Passed: 35Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:28 2024
, Traffic Light ID: 1, Cars Passed: 44Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:29 2024
, Traffic Light ID: 3, Cars Passed: 5Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:29 2024
, Traffic Light ID: 4, Cars Passed: 49Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:30 2024
, Traffic Light ID: 3, Cars Passed: 32Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:30 2024
, Traffic Light ID: 5, Cars Passed: 9Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:31 2024
, Traffic Light ID: 5, Cars Passed: 46Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:31 2024
, Traffic Light ID: 5, Cars Passed: 30Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:31 2024
, Traffic Light ID: 4, Cars Passed: 19Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:32 2024
, Traffic Light ID: 5, Cars Passed: 49Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:33 2024
, Traffic Light ID: 2, Cars Passed: 13Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:34 2024
, Traffic Light ID: 4, Cars Passed: 23Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:34 2024
, Traffic Light ID: 3, Cars Passed: 38Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:35 2024
, Traffic Light ID: 3, Cars Passed: 9Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:36 2024
, Traffic Light ID: 3, Cars Passed: 49Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:37 2024
, Traffic Light ID: 3, Cars Passed: 1Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:37 2024
, Traffic Light ID: 5, Cars Passed: 3Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:38 2024
, Traffic Light ID: 3, Cars Passed: 41Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:38 2024
, Traffic Light ID: 1, Cars Passed: 13Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:39 2024
, Traffic Light ID: 2, Cars Passed: 48Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:39 2024
, Traffic Light ID: 3, Cars Passed: 29Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:40 2024
, Traffic Light ID: 2, Cars Passed: 31Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:41 2024
, Traffic Light ID: 1, Cars Passed: 9Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:41 2024
, Traffic Light ID: 1, Cars Passed: 41Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:42 2024
, Traffic Light ID: 3, Cars Passed: 13Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:43 2024
, Traffic Light ID: 1, Cars Passed: 43Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:43 2024
, Traffic Light ID: 5, Cars Passed: 49Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:43 2024
, Traffic Light ID: 5, Cars Passed: 47Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:44 2024
, Traffic Light ID: 5, Cars Passed: 39Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:44 2024
, Traffic Light ID: 1, Cars Passed: 16Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:45 2024
, Traffic Light ID: 1, Cars Passed: 16Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:46 2024
, Traffic Light ID: 5, Cars Passed: 21Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:47 2024
, Traffic Light ID: 5, Cars Passed: 8Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:48 2024
, Traffic Light ID: 2, Cars Passed: 25Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:48 2024
, Traffic Light ID: 5, Cars Passed: 31Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:50 2024
, Traffic Light ID: 1, Cars Passed: 34Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:51 2024
, Traffic Light ID: 1, Cars Passed: 38Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:51 2024
, Traffic Light ID: 3, Cars Passed: 29Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:51 2024
, Traffic Light ID: 2, Cars Passed: 15Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:52 2024
, Traffic Light ID: 2, Cars Passed: 50Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:52 2024
, Traffic Light ID: 1, Cars Passed: 38Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:52 2024
, Traffic Light ID: 3, Cars Passed: 24Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:53 2024
, Traffic Light ID: 1, Cars Passed: 9Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:54 2024
, Traffic Light ID: 2, Cars Passed: 36Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:54 2024
, Traffic Light ID: 4, Cars Passed: 3Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:54 2024
, Traffic Light ID: 2, Cars Passed: 27Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:55 2024
, Traffic Light ID: 3, Cars Passed: 50Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:55 2024
, Traffic Light ID: 5, Cars Passed: 20Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:56 2024
, Traffic Light ID: 2, Cars Passed: 42Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:57 2024
, Traffic Light ID: 5, Cars Passed: 16Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:58 2024
, Traffic Light ID: 1, Cars Passed: 17Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:58 2024
, Traffic Light ID: 1, Cars Passed: 10Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:58 2024
, Traffic Light ID: 2, Cars Passed: 44Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:59 2024
, Traffic Light ID: 5, Cars Passed: 1Buffer full, waiting to add data...Produced: Tue Mar 05 16:04:59 2024
, Traffic Light ID: 4, Cars Passed: 40Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:00 2024
, Traffic Light ID: 3, Cars Passed: 19Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:00 2024
, Traffic Light ID: 2, Cars Passed: 19Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:01 2024
, Traffic Light ID: 1, Cars Passed: 23Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:02 2024
, Traffic Light ID: 5, Cars Passed: 11Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:02 2024
, Traffic Light ID: 3, Cars Passed: 42Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:03 2024
, Traffic Light ID: 5, Cars Passed: 25Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:03 2024
, Traffic Light ID: 3, Cars Passed: 6Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:04 2024
, Traffic Light ID: 5, Cars Passed: 23Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:05 2024
, Traffic Light ID: 3, Cars Passed: 48Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:06 2024
, Traffic Light ID: 5, Cars Passed: 6Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:06 2024
, Traffic Light ID: 5, Cars Passed: 1Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:06 2024
, Traffic Light ID: 5, Cars Passed: 32Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:06 2024
, Traffic Light ID: 3, Cars Passed: 40Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:07 2024
, Traffic Light ID: 3, Cars Passed: 13Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:08 2024
, Traffic Light ID: 4, Cars Passed: 16Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:09 2024
, Traffic Light ID: 4, Cars Passed: 10Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:10 2024
, Traffic Light ID: 5, Cars Passed: 37Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:10 2024
, Traffic Light ID: 4, Cars Passed: 46Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:11 2024
, Traffic Light ID: 2, Cars Passed: 1Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:11 2024
, Traffic Light ID: 3, Cars Passed: 38Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:12 2024
, Traffic Light ID: 2, Cars Passed: 25Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:13 2024
, Traffic Light ID: 2, Cars Passed: 34Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:13 2024
, Traffic Light ID: 2, Cars Passed: 27Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:14 2024
, Traffic Light ID: 4, Cars Passed: 24Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:15 2024
, Traffic Light ID: 4, Cars Passed: 27Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:15 2024
, Traffic Light ID: 2, Cars Passed: 33Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:16 2024
, Traffic Light ID: 1, Cars Passed: 26Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:17 2024
, Traffic Light ID: 2, Cars Passed: 28Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:18 2024
, Traffic Light ID: 4, Cars Passed: 35Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:18 2024
, Traffic Light ID: 4, Cars Passed: 19Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:19 2024
, Traffic Light ID: 2, Cars Passed: 34Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:20 2024
, Traffic Light ID: 3, Cars Passed: 27Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:21 2024
, Traffic Light ID: 3, Cars Passed: 13Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:22 2024
, Traffic Light ID: 3, Cars Passed: 9Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:23 2024
, Traffic Light ID: 4, Cars Passed: 36Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:23 2024
, Traffic Light ID: 3, Cars Passed: 44Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:24 2024
, Traffic Light ID: 2, Cars Passed: 1Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:24 2024
, Traffic Light ID: 2, Cars Passed: 1Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:24 2024
, Traffic Light ID: 3, Cars Passed: 5Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:25 2024
, Traffic Light ID: 2, Cars Passed: 16Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:26 2024
, Traffic Light ID: 4, Cars Passed: 44Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:26 2024
, Traffic Light ID: 3, Cars Passed: 23Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:27 2024
, Traffic Light ID: 2, Cars Passed: 43Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:27 2024
, Traffic Light ID: 3, Cars Passed: 21Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:28 2024
, Traffic Light ID: 5, Cars Passed: 32Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:29 2024
, Traffic Light ID: 4, Cars Passed: 38Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:29 2024
, Traffic Light ID: 5, Cars Passed: 46Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:29 2024
, Traffic Light ID: 3, Cars Passed: 43Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:30 2024
, Traffic Light ID: 3, Cars Passed: 9Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:31 2024
, Traffic Light ID: 3, Cars Passed: 21Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:32 2024
, Traffic Light ID: 2, Cars Passed: 9Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:32 2024
, Traffic Light ID: 1, Cars Passed: 34Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:32 2024
, Traffic Light ID: 3, Cars Passed: 11Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:33 2024
, Traffic Light ID: 4, Cars Passed: 35Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:34 2024
, Traffic Light ID: 4, Cars Passed: 4Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:35 2024
, Traffic Light ID: 1, Cars Passed: 39Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:36 2024
, Traffic Light ID: 3, Cars Passed: 1Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:36 2024
, Traffic Light ID: 4, Cars Passed: 9Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:37 2024
, Traffic Light ID: 4, Cars Passed: 7Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:38 2024
, Traffic Light ID: 4, Cars Passed: 40Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:39 2024
, Traffic Light ID: 1, Cars Passed: 26Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:39 2024
, Traffic Light ID: 2, Cars Passed: 34Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:40 2024
, Traffic Light ID: 1, Cars Passed: 49Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:41 2024
, Traffic Light ID: 3, Cars Passed: 34Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:42 2024
, Traffic Light ID: 2, Cars Passed: 36Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:43 2024
, Traffic Light ID: 5, Cars Passed: 38Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:44 2024
, Traffic Light ID: 3, Cars Passed: 29Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:44 2024
, Traffic Light ID: 5, Cars Passed: 45Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:45 2024
, Traffic Light ID: 4, Cars Passed: 3Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:46 2024
, Traffic Light ID: 3, Cars Passed: 36Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:46 2024
, Traffic Light ID: 5, Cars Passed: 48Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:47 2024
, Traffic Light ID: 5, Cars Passed: 16Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:48 2024
, Traffic Light ID: 5, Cars Passed: 1Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:48 2024
, Traffic Light ID: 4, Cars Passed: 24Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:49 2024
, Traffic Light ID: 5, Cars Passed: 34Buffer full, waiting to add data...Produced: Tue Mar 05 16:05:50 2024
